transaction_id,user_id,sender_upi,receiver_upi,amount,timestamp,device_id,location,is_new_device,transaction_velocity,avg_transaction_amount,amount_deviation,hour_of_day,is_night,failed_attempts_last_24h,account_age_days,merchant_risk_score,graph_risk_score,behavior_score,label,transaction_type,fraud_pattern,scenario_profile
TXN_20260425_0002080,user_01136,user_01136@okbank,merchant_01414@upi,4574.66,2026-04-25T05:14:00,DEV_01136_A,Ahmedabad,0,2,2831.0,1.0491,5,1,3,1642,0.2503,0.3221,0.2183,0,purchase,normal,standard
TXN_20260425_0003697,user_01229,user_01229@okbank,merchant_01334@upi,1514.57,2026-04-25T07:03:00,DEV_01229_A,Kolkata,0,2,990.23,1.2334,7,0,1,1476,0.2676,0.2281,0.129,0,bill_payment,normal,standard
TXN_20260425_0004181,user_00826,user_00826@okbank,merchant_00941@upi,677.63,2026-04-25T08:25:00,DEV_00826_A,Kolkata,0,3,1717.11,-1.3004,8,0,1,2028,0.1923,0.4443,0.1062,0,transfer,normal,standard
TXN_20260425_0003285,user_01082,user_01082@okbank,merchant_01139@upi,2159.69,2026-04-25T08:32:00,DEV_01082_A,Delhi,0,5,1636.07,0.6378,8,0,1,3060,0.1895,0.2238,0.0652,0,purchase,normal,standard
TXN_20260425_0005966,user_00659,user_00659@okbank,mule.collector.6@upi,2376.25,2026-04-25T08:33:00,DEV_GRAPH_005966,Mumbai,1,18,500.2,7.2983,8,0,0,443,0.5471,0.8032,0.8773,1,transfer,suspicious_graph_connections,fraud_severe
TXN_20260425_0002453,user_00795,user_00795@okbank,merchant_01385@upi,5179.04,2026-04-25T09:18:00,DEV_00795_A,Kolkata,0,8,2104.67,3.092,9,0,2,1736,0.2672,0.2586,0.4701,0,transfer,normal,normal_edge_normal_high_amount_known_device
TXN_20260425_0003833,user_00150,user_00150@okbank,merchant_00028@upi,1001.47,2026-04-25T09:28:00,DEV_00150_A,Kolkata,0,9,744.22,0.8069,9,0,0,3451,0.1899,0.0931,0.1842,0,transfer,normal,standard
TXN_20260425_0005372,user_00245,user_00245@okbank,merchant_00546@upi,1193.33,2026-04-25T09:41:00,DEV_00245_A,Kolkata,0,1,1451.33,-0.5677,9,0,3,476,0.095,0.2803,0.0219,0,recharge,normal,standard
TXN_20260425_0004408,user_01179,user_01179@okbank,merchant_01732@upi,1233.55,2026-04-25T10:03:00,DEV_01179_A,Pune,0,3,974.38,0.5927,10,0,0,3460,0.0566,0.4491,0.0059,0,purchase,normal,standard
TXN_20260425_0002195,user_00229,user_00229@okbank,merchant_01340@upi,1560.12,2026-04-25T10:12:00,DEV_00229_A,Ahmedabad,0,1,2805.69,-0.9105,10,0,3,835,0.2809,0.5826,0.1139,0,purchase,normal,standard
TXN_20260425_0003618,user_00012,user_00012@okbank,merchant_00074@upi,984.14,2026-04-25T10:47:00,DEV_00012_A,Hyderabad,0,1,767.87,0.9942,10,0,1,2380,0.4385,0.3738,0.0561,0,bill_payment,normal,standard
TXN_20260425_0002858,user_00456,user_00456@okbank,merchant_00054@upi,564.68,2026-04-25T11:06:00,DEV_00456_A,Pune,0,4,750.9,-1.1077,11,0,0,531,0.2719,0.0561,0.1776,0,transfer,normal,standard
TXN_20260425_0005365,user_01093,user_01093@okbank,merchant_01043@upi,1131.39,2026-04-25T11:15:00,DEV_01093_B,Pune,1,1,1015.07,0.491,11,0,0,1348,0.2809,0.0955,0.2269,0,purchase,normal,standard
TXN_20260425_0005013,user_00484,user_00484@okbank,urgent.kyc.verify.13@upi,15916.84,2026-04-25T11:24:00,DEV_ATTACK_005013,Chennai,1,19,1888.73,19.6693,11,0,10,1738,0.7086,0.6243,0.9952,1,transfer,high_amount_new_device,fraud_severe
TXN_20260425_0001171,user_01059,user_01059@okbank,merchant_00400@upi,451.07,2026-04-25T11:49:00,DEV_01059_A,Mumbai,0,1,452.99,-0.0111,11,0,1,1505,0.5255,0.2929,0.011,0,purchase,normal,standard
TXN_20260425_0002818,user_00613,user_00613@okbank,merchant_01785@upi,2217.32,2026-04-25T12:10:00,DEV_00613_A,Chennai,0,3,1673.29,0.9866,12,0,2,1409,0.093,0.4137,0.2004,0,purchase,normal,standard
TXN_20260425_0005098,user_00529,user_00529@okbank,merchant_01330@upi,2075.1,2026-04-25T12:16:00,DEV_00529_A,Chennai,0,2,1563.19,0.7143,12,0,0,2101,0.4097,0.0789,0.0,0,bill_payment,normal,standard
TXN_20260425_0004880,user_01261,user_01261@okbank,merchant_00463@upi,1433.94,2026-04-25T12:20:00,DEV_01261_A,Chennai,0,1,996.73,0.8629,12,0,0,2592,0.3998,0.0591,0.0033,0,purchase,normal,standard
TXN_20260425_0004892,user_00171,user_00171@okbank,merchant_00531@upi,2370.35,2026-04-25T12:46:00,DEV_00171_A,Mumbai,0,1,1727.24,1.1711,12,0,0,1574,0.2074,0.3433,0.1779,0,transfer,normal,standard
TXN_20260425_0005421,user_00800,user_00800@okbank,merchant_00822@upi,2254.29,2026-04-25T12:49:00,DEV_00800_A,Bengaluru,0,4,2648.3,-0.6171,12,0,0,2898,0.2807,0.2003,0.1889,0,recharge,normal,normal_edge_normal_night_low_amount
TXN_20260425_0002446,user_00337,user_00337@okbank,merchant_00346@upi,2699.2,2026-04-25T12:53:00,DEV_00337_A,Mumbai,0,1,1897.26,1.2143,12,0,2,1032,0.7379,0.3779,0.0135,0,transfer,normal,standard
TXN_20260425_0002801,user_00151,user_00151@okbank,merchant_01656@upi,886.91,2026-04-25T13:07:00,DEV_00151_A,Delhi,0,3,836.75,0.234,13,0,0,2068,0.1404,0.339,0.1437,0,purchase,normal,standard
TXN_20260425_0003052,user_00873,user_00873@okbank,merchant_00997@upi,21.08,2026-04-25T13:08:00,DEV_00873_A,Kolkata,0,1,933.45,-2.2053,13,0,0,3513,0.176,0.3618,0.206,0,bill_payment,normal,standard
TXN_20260425_0001355,user_00232,user_00232@okbank,merchant_01267@upi,1116.64,2026-04-25T13:30:00,DEV_00232_A,Ahmedabad,0,1,1039.03,0.1371,13,0,3,783,0.1189,0.2675,0.0347,0,purchase,normal,standard
TXN_20260425_0002362,user_00277,user_00277@okbank,merchant_01223@upi,1077.33,2026-04-25T13:51:00,DEV_00277_A,Ahmedabad,0,2,1093.43,-0.0531,13,0,1,2226,0.1357,0.269,0.0,0,purchase,normal,standard
TXN_20260425_0000188,user_01346,user_01346@okbank,merchant_01459@upi,3288.05,2026-04-25T14:31:00,DEV_01346_A,Ahmedabad,0,2,2489.68,0.8117,14,0,0,54,0.1389,0.2428,0.0817,0,transfer,normal,standard
TXN_20260425_0000656,user_00948,user_00948@okbank,merchant_00436@upi,1032.3,2026-04-25T14:45:00,DEV_00948_B,Mumbai,1,3,1153.45,-0.4169,14,0,1,105,0.1361,0.0796,0.3572,0,transfer,normal,standard
TXN_20260425_0004997,user_01296,user_01296@okbank,merchant_01271@upi,1564.19,2026-04-25T14:46:00,DEV_01296_A,Kolkata,0,3,1537.47,0.038,14,0,0,1363,0.1663,0.2701,0.1698,0,purchase,normal,standard
TXN_20260425_0003665,user_00163,user_00163@okbank,merchant_01712@upi,1497.8,2026-04-25T14:55:00,DEV_00163_A,Ahmedabad,0,3,2200.09,-1.0507,14,0,1,346,0.23,0.6996,0.111,0,purchase,normal,standard
TXN_20260425_0002137,user_00764,user_00764@okbank,merchant_01463@upi,490.76,2026-04-25T15:01:00,DEV_00764_A,Kolkata,0,1,504.14,-0.0599,15,0,1,2301,0.2627,0.3803,0.0,0,purchase,normal,standard
TXN_20260425_0005502,user_00744,user_00744@okbank,merchant_00601@upi,1328.96,2026-04-25T15:08:00,DEV_00744_A,Pune,0,1,1449.4,-0.2274,15,0,0,2083,0.0795,0.5414,0.0,0,transfer,normal,standard
TXN_20260425_0004201,user_00470,user_00470@okbank,merchant_00629@upi,1721.56,2026-04-25T15:35:00,DEV_00470_A,Chennai,0,1,4076.04,-2.3398,15,0,0,3316,0.1545,0.317,0.0492,0,recharge,normal,normal_edge_normal_night_low_amount
TXN_20260425_0003097,user_01289,user_01289@okbank,merchant_01610@upi,858.01,2026-04-25T15:58:00,DEV_01289_A,Hyderabad,0,1,984.52,-0.3715,15,0,0,749,0.2435,0.4119,0.0484,0,recharge,normal,standard
TXN_20260425_0003885,user_00432,user_00432@okbank,merchant_00098@upi,2599.61,2026-04-25T16:07:00,DEV_00432_A,Delhi,0,4,2581.95,0.0172,16,0,1,604,0.2741,0.3795,0.075,0,transfer,normal,standard
TXN_20260425_0000535,user_00895,user_00895@okbank,merchant_00177@upi,926.41,2026-04-25T16:12:00,DEV_00895_A,Pune,0,1,742.58,0.831,16,0,0,548,0.0739,0.1437,0.0382,0,recharge,normal,standard
TXN_20260425_0003796,user_00679,user_00679@okbank,merchant_00586@upi,1049.33,2026-04-25T16:35:00,DEV_00679_A,Chennai,0,4,1029.12,0.0386,16,0,1,82,0.1225,0.2934,0.0881,0,purchase,normal,standard
TXN_20260425_0002436,user_01082,user_01082@okbank,merchant_00639@upi,19438.73,2026-04-25T17:45:00,DEV_DEV_002436,Pune,1,15,1804.06,21.4792,17,0,9,3060,0.7958,0.815,0.9761,1,transfer,large_amount_deviation,fraud_severe
TXN_20260425_0001553,user_00414,user_00414@okbank,merchant_00114@upi,502.09,2026-04-25T17:52:00,DEV_00414_A,Mumbai,0,1,545.08,-0.2476,17,0,2,1153,0.0868,0.2895,0.0,0,purchase,normal,standard
TXN_20260425_0002937,user_00485,user_00485@okbank,merchant_01736@upi,889.45,2026-04-25T18:23:00,DEV_00485_A,Hyderabad,0,1,676.37,0.7388,18,0,1,230,0.405,0.1421,0.0,0,purchase,normal,standard
TXN_20260425_0002013,user_01376,user_01376@okbank,merchant_00039@upi,1737.33,2026-04-25T18:35:00,DEV_01376_A,Delhi,0,1,1452.82,0.4268,18,0,0,3412,0.2179,0.3763,0.0,0,recharge,normal,standard
TXN_20260425_0001617,user_01283,user_01283@okbank,merchant_01516@upi,1446.0,2026-04-25T18:41:00,DEV_01283_A,Delhi,0,2,2402.03,-1.0857,18,0,0,2036,0.1367,0.537,0.043,0,purchase,normal,standard
TXN_20260425_0001314,user_00382,user_00382@okbank,merchant_00670@upi,1387.59,2026-04-25T18:52:00,DEV_00382_A,Pune,0,4,1113.88,0.5022,18,0,0,1974,0.0241,0.14,0.0237,0,purchase,normal,standard
TXN_20260425_0003083,user_00397,user_00397@okbank,merchant_00777@upi,2258.95,2026-04-25T18:53:00,DEV_00397_B,Mumbai,1,1,1566.2,1.0081,18,0,0,159,0.3099,0.1832,0.2247,0,recharge,normal,standard
TXN_20260425_0002606,user_00586,user_00586@okbank,merchant_00666@upi,1266.3,2026-04-25T21:29:00,DEV_00586_A,Bengaluru,0,3,1559.55,-0.5716,21,0,1,2422,0.2165,0.2405,0.1027,0,bill_payment,normal,standard
TXN_20260425_0002176,user_00145,user_00145@okbank,merchant_00314@upi,719.35,2026-04-25T21:39:00,DEV_00145_A,Pune,0,2,727.2,-0.0415,21,0,1,1884,0.3747,0.0566,0.009,0,transfer,normal,standard
TXN_20260425_0001271,user_00833,user_00833@okbank,merchant_01210@upi,1850.15,2026-04-25T21:47:00,DEV_00833_A,Chennai,0,7,3007.09,-1.106,21,0,2,1715,0.3552,0.3258,0.1427,0,purchase,normal,standard
TXN_20260425_0003687,user_01134,user_01134@okbank,merchant_01053@upi,1331.22,2026-04-25T21:50:00,DEV_01134_A,Chennai,0,11,1142.25,0.3967,21,0,0,931,0.1087,0.1191,0.1682,0,bill_payment,normal,normal_edge_normal_velocity_burst_known_context
TXN_20260425_0001068,user_01092,user_01092@okbank,merchant_00459@upi,1266.21,2026-04-25T21:53:00,DEV_01092_A,Chennai,0,4,1633.96,-0.9676,21,0,1,861,0.1995,0.2792,0.1327,0,bill_payment,normal,standard
TXN_20260425_0000918,user_00715,user_00715@okbank,urgent.kyc.verify.168@upi,8876.2,2026-04-25T22:27:00,DEV_00715_A,Hyderabad,0,26,1047.61,31.0924,22,0,6,3061,0.6928,0.8835,0.7425,1,transfer,high_amount_new_device,fraud_severe
TXN_20260425_0000968,user_00356,user_00356@okbank,refund.support.helpdesk.218@upi,19362.26,2026-04-25T23:08:00,DEV_00356_A,Kolkata,0,5,3497.04,7.8116,23,0,3,3621,0.6216,0.7154,0.5964,1,transfer,unusual_time_medium_deviation,fraud_severe
TXN_20260426_0000118,user_01209,user_01209@okbank,merchant_01415@upi,17052.11,2026-04-26T00:55:00,DEV_01209_A,Bengaluru,0,12,3139.51,12.3482,0,1,7,3146,0.7583,0.6197,0.741,1,transfer,large_amount_deviation,fraud_moderate
TXN_20260426_0003728,user_00705,user_00705@okbank,merchant_01085@upi,11588.33,2026-04-26T01:18:00,DEV_00705_A,Bengaluru,0,11,2116.17,8.4377,1,1,4,259,0.7997,0.6731,0.4808,1,transfer,large_amount_deviation,fraud_moderate
TXN_20260426_0004023,user_01330,user_01330@okbank,urgent.kyc.verify.23@upi,9011.71,2026-04-26T02:24:00,DEV_ATTACK_004023,Chennai,1,11,1096.54,30.5044,2,1,10,2384,0.9443,0.8091,0.8631,1,transfer,high_amount_new_device,fraud_severe
TXN_20260426_0001225,user_00882,user_00882@okbank,merchant_00953@upi,7686.1,2026-04-26T03:21:00,DEV_BLEND_001225,Delhi,1,9,2416.4,5.73,3,1,4,2888,0.5518,0.7314,0.7554,1,transfer,blended_low_signal_fraud,fraud_borderline
TXN_20260426_0005621,user_00983,user_00983@okbank,merchant_01456@upi,1570.6,2026-04-26T04:15:00,DEV_00983_A,Hyderabad,0,2,1567.59,0.0067,4,1,1,1768,0.3796,0.6518,0.0,0,purchase,normal,standard
TXN_20260426_0004660,user_00959,user_00959@okbank,merchant_00665@upi,1110.13,2026-04-26T04:25:00,DEV_00959_A,Mumbai,0,6,1266.62,-0.2782,4,1,0,2902,0.0798,0.3132,0.0,0,transfer,normal,standard
TXN_20260426_0000198,user_00327,user_00327@okbank,merchant_00424@upi,1144.83,2026-04-26T08:08:00,DEV_00327_A,Hyderabad,0,1,1504.97,-0.6534,8,0,1,1810,0.1212,0.117,0.033,0,purchase,normal,standard
TXN_20260426_0001818,user_00378,user_00378@okbank,merchant_00939@upi,903.04,2026-04-26T08:22:00,DEV_00378_A,Mumbai,0,1,1204.75,-0.4919,8,0,0,725,0.1279,0.3077,0.0001,0,transfer,normal,standard
TXN_20260426_0004128,user_00133,user_00133@okbank,merchant_00834@upi,2481.82,2026-04-26T08:29:00,DEV_00133_A,Pune,0,4,3142.02,-0.3945,8,0,0,3234,0.257,0.2925,0.0677,0,purchase,normal,standard
TXN_20260426_0002739,user_00778,user_00778@okbank,merchant_00279@upi,2142.07,2026-04-26T08:35:00,DEV_00778_A,Chennai,0,1,2482.39,-0.2996,8,0,2,663,0.1726,0.1817,0.0,0,transfer,normal,standard
TXN_20260426_0000950,user_00990,user_00990@okbank,merchant_01658@upi,2337.95,2026-04-26T08:38:00,DEV_00990_A,Pune,0,3,2143.03,0.183,8,0,1,3373,0.1421,0.1228,0.0188,0,bill_payment,normal,standard
TXN_20260426_0005327,user_00607,user_00607@okbank,merchant_00851@upi,1936.35,2026-04-26T08:53:00,DEV_TRAVEL_005327,Delhi,1,3,1877.55,0.0563,8,0,0,1436,0.1066,0.172,0.3223,0,recharge,normal,normal_edge_normal_new_device_low_value
TXN_20260426_0004005,user_00147,user_00147@okbank,merchant_00076@upi,785.24,2026-04-26T09:47:00,DEV_00147_A,Delhi,0,5,1217.94,-0.7079,9,0,1,2856,0.349,0.3842,0.0311,0,bill_payment,normal,standard
TXN_20260426_0002301,user_00163,user_00163@okbank,merchant_01041@upi,2658.66,2026-04-26T09:52:00,DEV_00163_A,Ahmedabad,0,4,2472.47,0.2785,9,0,0,346,0.3507,0.3698,0.0611,0,purchase,normal,standard
TXN_20260426_0004330,user_00290,user_00290@okbank,merchant_00326@upi,503.89,2026-04-26T10:09:00,DEV_00290_A,Kolkata,0,3,951.34,-0.948,10,0,0,2734,0.2272,0.6226,0.0858,0,transfer,normal,standard
TXN_20260426_0003977,user_01208,user_01208@okbank,merchant_01402@upi,11932.4,2026-04-26T10:38:00,DEV_01208_A,Chennai,0,3,7019.17,1.8674,10,0,0,2474,0.1448,0.2876,0.0629,0,bill_payment,normal,standard
TXN_20260426_0002584,user_00391,user_00391@okbank,merchant_00709@upi,565.23,2026-04-26T11:21:00,DEV_TRAVEL_002584,Bengaluru,1,1,710.42,-0.5633,11,0,2,1233,0.1297,0.1611,0.4125,0,purchase,normal,normal_edge_normal_new_device_low_value
TXN_20260426_0003337,user_01003,user_01003@okbank,merchant_01108@upi,504.16,2026-04-26T11:32:00,DEV_01003_A,Pune,0,1,778.33,-0.715,11,0,0,1880,0.0424,0.3872,0.1397,0,recharge,normal,standard
TXN_20260426_0001372,user_00382,user_00382@okbank,merchant_00306@upi,10049.37,2026-04-26T11:49:00,DEV_DEV_001372,Kolkata,1,11,1038.22,16.5327,11,0,6,1974,0.8386,0.6415,0.8067,1,transfer,large_amount_deviation,fraud_severe
TXN_20260426_0005410,user_00690,user_00690@okbank,merchant_01609@upi,2592.44,2026-04-26T12:36:00,DEV_TRAVEL_005410,Delhi,1,1,2059.13,0.9355,12,0,0,1190,0.2527,0.2221,0.3495,0,purchase,normal,normal_edge_normal_new_device_low_value
TXN_20260426_0000831,user_00660,user_00660@okbank,merchant_00549@upi,2568.11,2026-04-26T13:42:00,DEV_00660_A,Pune,0,4,2392.71,0.3405,13,0,1,1929,0.397,0.4624,0.0191,0,purchase,normal,standard
TXN_20260426_0002772,user_01378,user_01378@okbank,merchant_01346@upi,579.35,2026-04-26T14:16:00,DEV_01378_A,Delhi,0,2,521.46,0.4153,14,0,1,782,0.3206,0.1318,0.0583,0,bill_payment,normal,standard
TXN_20260426_0001111,user_01135,user_01135@okbank,merchant_00799@upi,1162.82,2026-04-26T15:04:00,DEV_01135_A,Kolkata,0,2,1225.62,-0.1458,15,0,1,1600,0.1335,0.1319,0.1371,0,purchase,normal,standard
TXN_20260426_0004344,user_00107,user_00107@okbank,merchant_01586@upi,5872.9,2026-04-26T15:09:00,DEV_FAIL_004344,Kolkata,1,34,1424.21,7.8685,15,0,9,2573,0.5713,0.6086,1.0,1,transfer,high_failed_attempts,fraud_severe
TXN_20260426_0004288,user_00838,user_00838@okbank,merchant_00379@upi,3180.14,2026-04-26T15:31:00,DEV_00838_A,Hyderabad,0,1,2886.48,0.2747,15,0,0,1724,0.4483,0.5198,0.0,0,transfer,normal,standard
TXN_20260426_0004556,user_00923,user_00923@okbank,merchant_00410@upi,1025.41,2026-04-26T16:02:00,DEV_00923_A,Ahmedabad,0,1,1834.95,-1.037,16,0,0,2986,0.2873,0.1917,0.096,0,purchase,normal,standard
TXN_20260426_0000704,user_01115,user_01115@okbank,merchant_01530@upi,707.03,2026-04-26T16:05:00,DEV_01115_B,Kolkata,1,1,840.86,-0.5506,16,0,2,1312,0.0889,0.2699,0.3605,0,purchase,normal,standard
TXN_20260426_0002503,user_00884,user_00884@okbank,merchant_00236@upi,1598.5,2026-04-26T16:08:00,DEV_00884_A,Delhi,0,2,1090.14,0.9277,16,0,1,3357,0.3191,0.2244,0.0,0,purchase,normal,standard
TXN_20260426_0001567,user_01033,user_01033@okbank,merchant_00968@upi,2159.76,2026-04-26T16:35:00,DEV_01033_A,Pune,0,1,2408.33,-0.2178,16,0,0,2892,0.3508,0.4226,0.0236,0,purchase,normal,standard
TXN_20260426_0004072,user_00096,user_00096@okbank,merchant_00285@upi,2987.27,2026-04-26T16:55:00,DEV_00096_A,Bengaluru,0,1,2394.06,1.0651,16,0,0,3569,0.3553,0.3403,0.0659,0,purchase,normal,standard
TXN_20260426_0001182,user_01239,user_01239@okbank,merchant_01121@upi,1729.26,2026-04-26T16:58:00,DEV_01239_A,Hyderabad,0,2,1448.9,0.3439,16,0,1,3612,0.1783,0.5892,0.0945,0,transfer,normal,standard
TXN_20260426_0005835,user_00282,user_00282@okbank,merchant_00743@upi,1077.5,2026-04-26T17:36:00,DEV_00282_A,Hyderabad,0,2,2098.93,-0.8323,17,0,2,1465,0.1936,0.0602,0.0511,0,purchase,normal,standard
TXN_20260426_0002164,user_00684,user_00684@okbank,merchant_00061@upi,906.91,2026-04-26T17:51:00,DEV_00684_A,Bengaluru,0,3,2543.17,-1.3975,17,0,0,2052,0.0105,0.2377,0.0919,0,purchase,normal,standard
TXN_20260426_0004926,user_00964,user_00964@okbank,mule.collector.6@upi,4861.03,2026-04-26T18:07:00,DEV_00964_A,Bengaluru,0,16,1069.9,12.184,18,0,1,3211,0.7453,0.7194,0.8053,1,transfer,suspicious_graph_connections,fraud_severe
TXN_20260426_0001407,user_01359,user_01359@okbank,merchant_01603@upi,1420.81,2026-04-26T18:58:00,DEV_01359_A,Chennai,0,3,1016.43,0.8969,18,0,2,1974,0.4135,0.2657,0.0902,0,bill_payment,normal,standard
TXN_20260426_0000603,user_01066,user_01066@okbank,merchant_00289@upi,1788.43,2026-04-26T19:20:00,DEV_01066_A,Chennai,0,1,1557.31,0.3981,19,0,0,1636,0.4043,0.2548,0.0874,0,recharge,normal,standard
TXN_20260426_0004395,user_01246,user_01246@okbank,merchant_00766@upi,1924.24,2026-04-26T19:37:00,DEV_01246_A,Bengaluru,0,2,1842.87,0.1757,19,0,1,2798,0.3413,0.2289,0.0,0,transfer,normal,standard
TXN_20260426_0005616,user_00891,user_00891@okbank,merchant_00257@upi,1979.75,2026-04-26T19:47:00,DEV_00891_A,Hyderabad,0,2,2420.05,-0.5093,19,0,0,3448,0.4518,0.3105,0.0421,0,transfer,normal,standard
TXN_20260426_0005958,user_01033,user_01033@okbank,merchant_01053@upi,3228.77,2026-04-26T19:58:00,DEV_01033_A,Pune,0,2,2427.94,0.7015,19,0,0,2892,0.1157,0.1936,0.0355,0,purchase,normal,standard
TXN_20260426_0001513,user_00838,user_00838@okbank,merchant_00736@upi,1117.17,2026-04-26T20:01:00,DEV_00838_A,Hyderabad,0,3,2745.56,-1.523,20,0,2,1724,0.3849,0.2989,0.0691,0,transfer,normal,standard
TXN_20260426_0005825,user_01111,user_01111@okbank,merchant_00008@upi,884.64,2026-04-26T20:32:00,DEV_01111_A,Kolkata,0,5,1305.29,-0.8823,20,0,1,499,0.2853,0.3592,0.1969,0,recharge,normal,standard
TXN_20260426_0003828,user_00193,user_00193@okbank,merchant_01142@upi,867.03,2026-04-26T20:53:00,DEV_00193_A,Kolkata,0,4,828.29,0.1325,20,0,2,914,0.2005,0.2101,0.0901,0,transfer,normal,standard
TXN_20260426_0000196,user_01023,user_01023@okbank,merchant_00572@upi,2044.83,2026-04-26T21:11:00,DEV_01023_A,Bengaluru,0,1,1185.59,1.9167,21,0,2,1967,0.1541,0.1433,0.2328,0,bill_payment,normal,standard
TXN_20260426_0002863,user_00605,user_00605@okbank,merchant_00868@upi,892.97,2026-04-26T21:30:00,DEV_00605_A,Delhi,0,1,1503.04,-1.2586,21,0,0,141,0.1199,0.3737,0.0735,0,purchase,normal,standard
TXN_20260426_0005576,user_00333,user_00333@okbank,merchant_00236@upi,2555.91,2026-04-26T21:31:00,DEV_00333_A,Ahmedabad,0,2,2525.7,0.0339,21,0,0,187,0.3048,0.1133,0.0766,0,transfer,normal,standard
TXN_20260426_0001413,user_01345,user_01345@okbank,merchant_01310@upi,1109.28,2026-04-26T21:33:00,DEV_01345_A,Mumbai,0,5,1181.24,-0.2446,21,0,2,1016,0.097,0.4046,0.0167,0,transfer,normal,standard
TXN_20260426_0005854,user_00560,user_00560@okbank,merchant_01689@upi,1172.67,2026-04-26T21:35:00,DEV_00560_B,Pune,1,3,816.78,1.019,21,0,1,879,0.3598,0.181,0.2773,0,purchase,normal,standard
TXN_20260426_0000049,user_00030,user_00030@okbank,mule.collector.9@upi,2770.03,2026-04-26T22:02:00,DEV_00030_A,Pune,0,26,1102.04,2.9991,22,0,2,1644,0.6401,0.9486,0.7028,1,transfer,suspicious_graph_connections,fraud_severe
TXN_20260426_0001516,user_00060,user_00060@okbank,merchant_01568@upi,1599.26,2026-04-26T22:51:00,DEV_00060_A,Ahmedabad,0,1,2437.39,-0.5893,22,0,0,1549,0.2337,0.33,0.0977,0,bill_payment,normal,standard
TXN_20260427_0003159,user_01072,user_01072@okbank,merchant_01434@upi,2569.13,2026-04-27T01:58:00,DEV_01072_A,Delhi,0,7,834.12,4.359,1,1,14,1150,0.5228,0.6707,0.7744,1,transfer,high_failed_attempts,fraud_moderate
TXN_20260427_0003417,user_01297,user_01297@okbank,urgent.kyc.verify.167@upi,10025.39,2026-04-27T03:22:00,DEV_ATTACK_003417,Mumbai,1,15,1235.57,22.302,3,1,5,1567,0.7182,0.8564,0.87,1,transfer,high_amount_new_device,fraud_severe
TXN_20260427_0004036,user_00343,user_00343@okbank,refund.support.helpdesk.36@upi,7185.79,2026-04-27T04:12:00,DEV_NIGHT_004036,Kolkata,1,19,2663.48,6.0378,4,1,6,740,0.496,0.5779,0.9285,1,transfer,unusual_time_medium_deviation,fraud_severe
TXN_20260427_0004905,user_01112,user_01112@okbank,merchant_00947@upi,3986.27,2026-04-27T07:25:00,DEV_01112_A,Delhi,0,2,3393.94,0.5496,7,0,2,906,0.2768,0.2094,0.0587,0,transfer,normal,standard
TXN_20260427_0001872,user_00623,user_00623@okbank,merchant_01400@upi,2056.3,2026-04-27T07:39:00,DEV_00623_A,Mumbai,0,1,2738.52,-0.638,7,0,1,3344,0.1871,0.4507,0.0511,0,purchase,normal,standard
TXN_20260427_0000666,user_00842,user_00842@okbank,merchant_00310@upi,1104.62,2026-04-27T08:09:00,DEV_00842_A,Chennai,0,1,1773.0,-0.8979,8,0,0,1134,0.1132,0.2229,0.0304,0,purchase,normal,standard
TXN_20260427_0000974,user_00686,user_00686@okbank,merchant_01575@upi,1169.75,2026-04-27T08:31:00,DEV_00686_A,Pune,0,3,1138.39,0.0655,8,0,3,1204,0.2099,0.5618,0.0796,0,recharge,normal,standard
TXN_20260427_0005202,user_01350,user_01350@okbank,merchant_00255@upi,2622.17,2026-04-27T08:44:00,DEV_01350_A,Kolkata,0,5,2091.75,0.5525,8,0,0,1101,0.0654,0.4743,0.222,0,bill_payment,normal,normal_edge_normal_velocity_burst_known_context
TXN_20260427_0003502,user_01085,user_01085@okbank,merchant_01497@upi,1321.04,2026-04-27T09:06:00,DEV_01085_A,Ahmedabad,0,3,1596.86,-0.4905,9,0,0,1086,0.3731,0.1611,0.0752,0,purchase,normal,standard
TXN_20260427_0003026,user_01161,user_01161@okbank,merchant_00308@upi,2638.92,2026-04-27T09:13:00,DEV_01161_A,Hyderabad,0,4,2444.75,0.2128,9,0,3,550,0.104,0.1616,0.0496,0,bill_payment,normal,standard
TXN_20260427_0003851,user_00670,user_00670@okbank,merchant_01749@upi,1887.08,2026-04-27T09:13:00,DEV_00670_A,Mumbai,0,1,2707.32,-0.7281,9,0,1,2633,0.0483,0.348,0.0929,0,purchase,normal,standard
